"bacteria","phage","correlation"
"Alistipes putredinis","OTU_151",0.502079011046402
"Bacteroides uniformis","OTU_154",-0.502079011046402
"Flavonifractor plautii","OTU_154",0.502079011046402
"Alistipes finegoldii","OTU_154",0.502079011046402
"Dysosmobacter welbionis","OTU_154",0.502079011046402
"Oscillibacter hominis","OTU_154",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_154",0.502079011046402
"Intestinimonas butyriciproducens","OTU_154",0.502079011046402
"Oscillibacter sp. PEA192","OTU_154",0.502079011046402
"Vescimonas fastidiosa","OTU_154",0.502079011046402
"Alistipes putredinis","OTU_154",0.502079011046402
"Bacteroides uniformis","OTU_155",-0.502079011046402
"Flavonifractor plautii","OTU_155",0.502079011046402
"Alistipes finegoldii","OTU_155",0.502079011046402
"Dysosmobacter welbionis","OTU_155",0.502079011046402
"Oscillibacter hominis","OTU_155",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_155",0.502079011046402
"Intestinimonas butyriciproducens","OTU_155",0.502079011046402
"Oscillibacter sp. PEA192","OTU_155",0.502079011046402
"Vescimonas fastidiosa","OTU_155",0.502079011046402
"Alistipes putredinis","OTU_155",0.502079011046402
"Bacteroides uniformis","OTU_159",-0.502079011046402
"Flavonifractor plautii","OTU_159",0.502079011046402
"Alistipes finegoldii","OTU_159",0.502079011046402
"Dysosmobacter welbionis","OTU_159",0.502079011046402
"Oscillibacter hominis","OTU_159",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_159",0.502079011046402
"Intestinimonas butyriciproducens","OTU_159",0.502079011046402
"Oscillibacter sp. PEA192","OTU_159",0.502079011046402
"Vescimonas fastidiosa","OTU_159",0.502079011046402
"Alistipes putredinis","OTU_159",0.502079011046402
"Blautia wexlerae","OTU_182",-0.502079011046402
"Vescimonas coprocola","OTU_182",0.502079011046402
"Staphylococcus aureus","OTU_193",-0.502079011046402
"[Clostridium] symbiosum","OTU_193",0.502079011046402
"Xanthomonas euvesicatoria","OTU_213",-0.502079011046402
"Bacteroides uniformis","OTU_222",-0.502079011046402
"Flavonifractor plautii","OTU_222",0.502079011046402
"Alistipes finegoldii","OTU_222",0.502079011046402
"Dysosmobacter welbionis","OTU_222",0.502079011046402
"Oscillibacter hominis","OTU_222",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_222",0.502079011046402
"Intestinimonas butyriciproducens","OTU_222",0.502079011046402
"Oscillibacter sp. PEA192","OTU_222",0.502079011046402
"Vescimonas fastidiosa","OTU_222",0.502079011046402
"Alistipes putredinis","OTU_222",0.502079011046402
"Staphylococcus aureus","OTU_226",-0.502079011046402
"[Clostridium] symbiosum","OTU_226",0.502079011046402
"Bacteroides uniformis","OTU_242",-0.502079011046402
"Flavonifractor plautii","OTU_242",0.502079011046402
"Alistipes finegoldii","OTU_242",0.502079011046402
"Dysosmobacter welbionis","OTU_242",0.502079011046402
"Oscillibacter hominis","OTU_242",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_242",0.502079011046402
"Intestinimonas butyriciproducens","OTU_242",0.502079011046402
"Oscillibacter sp. PEA192","OTU_242",0.502079011046402
"Vescimonas fastidiosa","OTU_242",0.502079011046402
"Alistipes putredinis","OTU_242",0.502079011046402
"Halomonas sp. N3-2A","OTU_268",-0.502079011046402
"Mus musculus mobilized endogenous polytropic provirus","OTU_268",-0.502079011046402
"Exiguobacterium sp. N4-1P","OTU_268",-0.502079011046402
"Bacteroides uniformis","OTU_278",-0.502079011046402
"Flavonifractor plautii","OTU_278",0.502079011046402
"Alistipes finegoldii","OTU_278",0.502079011046402
"Dysosmobacter welbionis","OTU_278",0.502079011046402
"Oscillibacter hominis","OTU_278",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_278",0.502079011046402
"Intestinimonas butyriciproducens","OTU_278",0.502079011046402
"Oscillibacter sp. PEA192","OTU_278",0.502079011046402
"Vescimonas fastidiosa","OTU_278",0.502079011046402
"Alistipes putredinis","OTU_278",0.502079011046402
"Duncaniella sp. B8","OTU_310",0.502079011046402
"Roseburia intestinalis","OTU_310",-0.502079011046402
"Clostridioides difficile","OTU_310",0.502079011046402
"Bacteroides uniformis","OTU_378",-0.502079011046402
"Flavonifractor plautii","OTU_378",0.502079011046402
"Alistipes finegoldii","OTU_378",0.502079011046402
"Dysosmobacter welbionis","OTU_378",0.502079011046402
"Oscillibacter hominis","OTU_378",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_378",0.502079011046402
"Intestinimonas butyriciproducens","OTU_378",0.502079011046402
"Oscillibacter sp. PEA192","OTU_378",0.502079011046402
"Vescimonas fastidiosa","OTU_378",0.502079011046402
"Alistipes putredinis","OTU_378",0.502079011046402
"Eisenbergiella porci","OTU_380",0.502079011046402
"Pusillibacter faecalis","OTU_380",0.502079011046402
"Anaerostipes sp. PC18","OTU_380",0.502079011046402
"Bacteroides caecimuris","OTU_394",0.502079011046402
"Clostridium sp. 10cd*","OTU_394",-0.502079011046402
"Faecalibaculum rodentium","OTU_394",0.502079011046402
"Blautia pseudococcoides","OTU_394",-0.502079011046402
"Bacteroides xylanisolvens","OTU_394",0.502079011046402
"Bacteroides caccae","OTU_394",0.502079011046402
"Bacteroides thetaiotaomicron","OTU_394",0.502079011046402
"Bacteroides ovatus","OTU_394",0.502079011046402
"Bacteroides humanifaecis","OTU_394",-0.502079011046402
"Blautia wexlerae","OTU_441",-0.502079011046402
"Vescimonas coprocola","OTU_441",0.502079011046402
"Blautia wexlerae","OTU_443",-0.502079011046402
"Vescimonas coprocola","OTU_443",0.502079011046402
"Microbacterium proteolyticum","OTU_454",-0.502079011046402
"Bacteroides uniformis","OTU_455",-0.502079011046402
"Flavonifractor plautii","OTU_455",0.502079011046402
"Alistipes finegoldii","OTU_455",0.502079011046402
"Dysosmobacter welbionis","OTU_455",0.502079011046402
"Oscillibacter hominis","OTU_455",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_455",0.502079011046402
"Intestinimonas butyriciproducens","OTU_455",0.502079011046402
"Oscillibacter sp. PEA192","OTU_455",0.502079011046402
"Vescimonas fastidiosa","OTU_455",0.502079011046402
"Alistipes putredinis","OTU_455",0.502079011046402
"Bacteroides uniformis","OTU_456",-0.502079011046402
"Flavonifractor plautii","OTU_456",0.502079011046402
"Alistipes finegoldii","OTU_456",0.502079011046402
"Dysosmobacter welbionis","OTU_456",0.502079011046402
"Oscillibacter hominis","OTU_456",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_456",0.502079011046402
"Intestinimonas butyriciproducens","OTU_456",0.502079011046402
"Oscillibacter sp. PEA192","OTU_456",0.502079011046402
"Vescimonas fastidiosa","OTU_456",0.502079011046402
"Alistipes putredinis","OTU_456",0.502079011046402
"Clostridium sp. MD294","OTU_472",0.502079011046402
"Parabacteroides distasonis","OTU_472",-0.502079011046402
"Halomonas sp. N3-2A","OTU_483",-0.502079011046402
"Mus musculus mobilized endogenous polytropic provirus","OTU_483",-0.502079011046402
"Exiguobacterium sp. N4-1P","OTU_483",-0.502079011046402
"Blautia wexlerae","OTU_504",-0.502079011046402
"Vescimonas coprocola","OTU_504",0.502079011046402
"Halomonas sp. N3-2A","OTU_516",-0.502079011046402
"Mus musculus mobilized endogenous polytropic provirus","OTU_516",-0.502079011046402
"Exiguobacterium sp. N4-1P","OTU_516",-0.502079011046402
"Bacteroides uniformis","OTU_528",-0.502079011046402
"Flavonifractor plautii","OTU_528",0.502079011046402
"Alistipes finegoldii","OTU_528",0.502079011046402
"Dysosmobacter welbionis","OTU_528",0.502079011046402
"Oscillibacter hominis","OTU_528",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_528",0.502079011046402
"Intestinimonas butyriciproducens","OTU_528",0.502079011046402
"Oscillibacter sp. PEA192","OTU_528",0.502079011046402
"Vescimonas fastidiosa","OTU_528",0.502079011046402
"Alistipes putredinis","OTU_528",0.502079011046402
"Lactobacillus johnsonii","OTU_536",0.502079011046402
"Bacteroides uniformis","OTU_541",-0.502079011046402
"Flavonifractor plautii","OTU_541",0.502079011046402
"Alistipes finegoldii","OTU_541",0.502079011046402
"Dysosmobacter welbionis","OTU_541",0.502079011046402
"Oscillibacter hominis","OTU_541",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_541",0.502079011046402
"Intestinimonas butyriciproducens","OTU_541",0.502079011046402
"Oscillibacter sp. PEA192","OTU_541",0.502079011046402
"Vescimonas fastidiosa","OTU_541",0.502079011046402
"Alistipes putredinis","OTU_541",0.502079011046402
"Acutalibacter muris","OTU_560",0.502079011046402
"Lawsonibacter asaccharolyticus","OTU_560",0.502079011046402
"Enterococcus faecium","OTU_560",0.502079011046402
"Flintibacter sp. KGMB00164","OTU_560",0.502079011046402
"Mucispirillum schaedleri","OTU_596",0.502079011046402
"Kineothrix sedimenti","OTU_596",0.502079011046402
"Hungatella sp. SB206","OTU_596",0.502079011046402
"[Clostridium] hylemonae","OTU_596",0.502079011046402
"Mediterraneibacter glycyrrhizinilyticus","OTU_596",0.502079011046402
"Emergencia sp. JLR.KK010","OTU_598",-0.502079011046402
"Sporofaciens musculi","OTU_617",0.502079011046402
"Bacteroides uniformis","OTU_631",0.502079011046402
"Blautia obeum","OTU_631",-0.502079011046402
"Wansuia hejianensis","OTU_631",-0.502079011046402
"Bacteroides humanifaecis","OTU_631",0.502079011046402
"Lactobacillus johnsonii","OTU_637",0.502079011046402
"Bacteroides caecimuris","OTU_664",0.502079011046402
"Clostridium sp. 10cd*","OTU_664",-0.502079011046402
"Faecalibaculum rodentium","OTU_664",0.502079011046402
"Blautia pseudococcoides","OTU_664",-0.502079011046402
"Bacteroides xylanisolvens","OTU_664",0.502079011046402
"Bacteroides caccae","OTU_664",0.502079011046402
"Bacteroides thetaiotaomicron","OTU_664",0.502079011046402
"Bacteroides ovatus","OTU_664",0.502079011046402
"Bacteroides humanifaecis","OTU_664",-0.502079011046402
"Blautia wexlerae","OTU_673",-0.502079011046402
"Vescimonas coprocola","OTU_673",0.502079011046402
"Klebsiella pneumoniae","OTU_685",-0.502079011046402
"Ligilactobacillus murinus","OTU_685",-0.502079011046402
"Mucispirillum schaedleri","OTU_699",0.502079011046402
"Kineothrix sedimenti","OTU_699",0.502079011046402
"Hungatella sp. SB206","OTU_699",0.502079011046402
"[Clostridium] hylemonae","OTU_699",0.502079011046402
"Mediterraneibacter glycyrrhizinilyticus","OTU_699",0.502079011046402
"Muribaculum gordoncarteri","OTU_735",0.502079011046402
"Enterocloster clostridioformis","OTU_735",-0.502079011046402
"Simiaoa sunii","OTU_735",-0.502079011046402
"Roseburia hominis","OTU_735",-0.502079011046402
"[Ruminococcus] torques","OTU_735",-0.502079011046402
"Dorea formicigenerans","OTU_735",-0.502079011046402
"Escherichia coli","OTU_735",-0.502079011046402
"Clostridium sp. MD294","OTU_768",0.502079011046402
"Parabacteroides distasonis","OTU_768",-0.502079011046402
"Bacteroides uniformis","OTU_790",-0.502079011046402
"Flavonifractor plautii","OTU_790",0.502079011046402
"Alistipes finegoldii","OTU_790",0.502079011046402
"Dysosmobacter welbionis","OTU_790",0.502079011046402
"Oscillibacter hominis","OTU_790",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_790",0.502079011046402
"Intestinimonas butyriciproducens","OTU_790",0.502079011046402
"Oscillibacter sp. PEA192","OTU_790",0.502079011046402
"Vescimonas fastidiosa","OTU_790",0.502079011046402
"Alistipes putredinis","OTU_790",0.502079011046402
"Duncaniella dubosii","OTU_792",-0.502079011046402
"Paramuribaculum intestinale","OTU_792",-0.502079011046402
"[Clostridium] scindens","OTU_792",0.502079011046402
"Enterococcus faecalis","OTU_792",0.502079011046402
"Lactonifactor longoviformis","OTU_792",0.502079011046402
"Sodaliphilus pleomorphus","OTU_792",-0.502079011046402
"Anaerotruncus colihominis","OTU_792",0.502079011046402
"Bacteroides uniformis","OTU_794",-0.502079011046402
"Flavonifractor plautii","OTU_794",0.502079011046402
"Alistipes finegoldii","OTU_794",0.502079011046402
"Dysosmobacter welbionis","OTU_794",0.502079011046402
"Oscillibacter hominis","OTU_794",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_794",0.502079011046402
"Intestinimonas butyriciproducens","OTU_794",0.502079011046402
"Oscillibacter sp. PEA192","OTU_794",0.502079011046402
"Vescimonas fastidiosa","OTU_794",0.502079011046402
"Alistipes putredinis","OTU_794",0.502079011046402
"Acutalibacter muris","OTU_801",0.502079011046402
"Lawsonibacter asaccharolyticus","OTU_801",0.502079011046402
"Enterococcus faecium","OTU_801",0.502079011046402
"Flintibacter sp. KGMB00164","OTU_801",0.502079011046402
"Bacteroides uniformis","OTU_834",0.502079011046402
"Blautia obeum","OTU_834",-0.502079011046402
"Wansuia hejianensis","OTU_834",-0.502079011046402
"Bacteroides humanifaecis","OTU_834",0.502079011046402
"Mucispirillum schaedleri","OTU_840",0.502079011046402
"Kineothrix sedimenti","OTU_840",0.502079011046402
"Hungatella sp. SB206","OTU_840",0.502079011046402
"[Clostridium] hylemonae","OTU_840",0.502079011046402
"Mediterraneibacter glycyrrhizinilyticus","OTU_840",0.502079011046402
"Bacteroides caecimuris","OTU_867",0.502079011046402
"Clostridium sp. 10cd*","OTU_867",-0.502079011046402
"Faecalibaculum rodentium","OTU_867",0.502079011046402
"Blautia pseudococcoides","OTU_867",-0.502079011046402
"Bacteroides xylanisolvens","OTU_867",0.502079011046402
"Bacteroides caccae","OTU_867",0.502079011046402
"Bacteroides thetaiotaomicron","OTU_867",0.502079011046402
"Bacteroides ovatus","OTU_867",0.502079011046402
"Bacteroides humanifaecis","OTU_867",-0.502079011046402
"Blautia wexlerae","OTU_890",-0.502079011046402
"Vescimonas coprocola","OTU_890",0.502079011046402
"Bacteroides uniformis","OTU_892",-0.502079011046402
"Flavonifractor plautii","OTU_892",0.502079011046402
"Alistipes finegoldii","OTU_892",0.502079011046402
"Dysosmobacter welbionis","OTU_892",0.502079011046402
"Oscillibacter hominis","OTU_892",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_892",0.502079011046402
"Intestinimonas butyriciproducens","OTU_892",0.502079011046402
"Oscillibacter sp. PEA192","OTU_892",0.502079011046402
"Vescimonas fastidiosa","OTU_892",0.502079011046402
"Alistipes putredinis","OTU_892",0.502079011046402
"Bacteroides uniformis","OTU_906",-0.502079011046402
"Flavonifractor plautii","OTU_906",0.502079011046402
"Alistipes finegoldii","OTU_906",0.502079011046402
"Dysosmobacter welbionis","OTU_906",0.502079011046402
"Oscillibacter hominis","OTU_906",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_906",0.502079011046402
"Intestinimonas butyriciproducens","OTU_906",0.502079011046402
"Oscillibacter sp. PEA192","OTU_906",0.502079011046402
"Vescimonas fastidiosa","OTU_906",0.502079011046402
"Alistipes putredinis","OTU_906",0.502079011046402
"Bacteroides uniformis","OTU_938",-0.502079011046402
"Flavonifractor plautii","OTU_938",0.502079011046402
"Alistipes finegoldii","OTU_938",0.502079011046402
"Dysosmobacter welbionis","OTU_938",0.502079011046402
"Oscillibacter hominis","OTU_938",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_938",0.502079011046402
"Intestinimonas butyriciproducens","OTU_938",0.502079011046402
"Oscillibacter sp. PEA192","OTU_938",0.502079011046402
"Vescimonas fastidiosa","OTU_938",0.502079011046402
"Alistipes putredinis","OTU_938",0.502079011046402
"Bacteroides uniformis","OTU_966",-0.502079011046402
"Flavonifractor plautii","OTU_966",0.502079011046402
"Alistipes finegoldii","OTU_966",0.502079011046402
"Dysosmobacter welbionis","OTU_966",0.502079011046402
"Oscillibacter hominis","OTU_966",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_966",0.502079011046402
"Intestinimonas butyriciproducens","OTU_966",0.502079011046402
"Oscillibacter sp. PEA192","OTU_966",0.502079011046402
"Vescimonas fastidiosa","OTU_966",0.502079011046402
"Alistipes putredinis","OTU_966",0.502079011046402
"Acutalibacter muris","OTU_1010",0.502079011046402
"Lawsonibacter asaccharolyticus","OTU_1010",0.502079011046402
"Enterococcus faecium","OTU_1010",0.502079011046402
"Flintibacter sp. KGMB00164","OTU_1010",0.502079011046402
"Bacteroides uniformis","OTU_1016",-0.502079011046402
"Flavonifractor plautii","OTU_1016",0.502079011046402
"Alistipes finegoldii","OTU_1016",0.502079011046402
"Dysosmobacter welbionis","OTU_1016",0.502079011046402
"Oscillibacter hominis","OTU_1016",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_1016",0.502079011046402
"Intestinimonas butyriciproducens","OTU_1016",0.502079011046402
"Oscillibacter sp. PEA192","OTU_1016",0.502079011046402
"Vescimonas fastidiosa","OTU_1016",0.502079011046402
"Alistipes putredinis","OTU_1016",0.502079011046402
"Blautia wexlerae","OTU_1030",-0.502079011046402
"Vescimonas coprocola","OTU_1030",0.502079011046402
"Clostridium sp. MD294","OTU_1043",0.502079011046402
"Parabacteroides distasonis","OTU_1043",-0.502079011046402
"Lactobacillus johnsonii","OTU_1090",0.502079011046402
"Bacteroides uniformis","OTU_1103",-0.502079011046402
"Flavonifractor plautii","OTU_1103",0.502079011046402
"Alistipes finegoldii","OTU_1103",0.502079011046402
"Dysosmobacter welbionis","OTU_1103",0.502079011046402
"Oscillibacter hominis","OTU_1103",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_1103",0.502079011046402
"Intestinimonas butyriciproducens","OTU_1103",0.502079011046402
"Oscillibacter sp. PEA192","OTU_1103",0.502079011046402
"Vescimonas fastidiosa","OTU_1103",0.502079011046402
"Alistipes putredinis","OTU_1103",0.502079011046402
"Bacteroides uniformis","OTU_1110",-0.502079011046402
"Flavonifractor plautii","OTU_1110",0.502079011046402
"Alistipes finegoldii","OTU_1110",0.502079011046402
"Dysosmobacter welbionis","OTU_1110",0.502079011046402
"Oscillibacter hominis","OTU_1110",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_1110",0.502079011046402
"Intestinimonas butyriciproducens","OTU_1110",0.502079011046402
"Oscillibacter sp. PEA192","OTU_1110",0.502079011046402
"Vescimonas fastidiosa","OTU_1110",0.502079011046402
"Alistipes putredinis","OTU_1110",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_1134",-0.502079011046402
"Enterocloster bolteae","OTU_1138",-0.502079011046402
"Duncaniella sp. C9","OTU_1138",0.502079011046402
"Sodaliphilus pleomorphus","OTU_1138",0.502079011046402
